"src","dest","dist"
"VAR","VIE",638
"VAR","BRU",1212
"VAR","MAN",1534
"VAR","LPL",1556
"VAR","DME",953
"VAR","SVO",977
"VAR","LCA",655
"VAR","SOF",226
"VAR","BEG",389
"VAR","TLV",865
"VAR","IST",143
"VAR","HAM",1082
"VAR","STR",966
"VAR","NTE",1449
"VAR","CPH",1088
"VAR","LUX",1114
"VAR","LTN",1431
"VAR","EIN",1187
"VAR","BHX",1497
"VAR","DTM",1099
"VAR","NUE",905
"VAR","LEJ",920
"VAR","BOJ",48
"VAR","CRL",1205
"VAR","BGY",907
"VAR","OSR",641
"VAR","LIL",1264
"VAR","FMM",908
"VAR","BER",913
"TRV","SIN",1925
"TRV","DXB",1830
"TRV","DEL",1387
"TRV","BOM",781
"TRV","DOH",2028
"TRV","HYD",613
"TRV","MAA",381
"TRV","BLR",330
"TRV","KWI",2360
"TRV","BAH",2115
"TRV","AUH",1835
"TRV","CMB",222
"TRV","JED",2668
"TRV","MCT",1614
"TRV","RUH",2290
"TRV","MLE",377
"TRV","DMM",2166
"TRV","SHJ",1825
"TRV","COK",121
"TRV","HAQ",283
"DVO","SIN",1543
"DVO","HKG",1307
"DVO","KUL",1674
"DVO","MNL",598
"DVO","CEB",247
"DVO","CRK",654
"DVO","ILO",334
"DVO","KLO",385
"DVO","MDC",388
"DVO","JJN",1306
"DVO","DPL",188
"DVO","CGY",114
"DVO","ZAM",246
"DVO","BCD",309
"DVO","PPS",504
"DVO","TAG",214
"VTE","SIN",1153
"VTE","KUL",1054
"VTE","BKK",321
"VTE","ICN",1974
"VTE","PNH",470
"VTE","CAN",787
"VTE","CTU",874
"VTE","HAN",307
"VTE","HAK",533
"VTE","KMG",484
"VTE","CKG",850
"VTE","NNG",483
"VTE","PUS",2004
"VTE","DMK",310
"VTE","CGO",1336
"VTE","HOE",209
"VTE","LPQ",134
"VTE","LXG",219
"VTE","ODY",190
"VTE","PKZ",290
"VTE","ZVK",175
"VTE","XKH",108
"VTE","VII",210
"SUB","SIN",855
"SUB","HKG",2051
"SUB","KUL",1035
"SUB","TPE",2312
"SUB","JED",5368
"SUB","DPS",188
"SUB","CGK",429
"SUB","PEN",1228
"SUB","DMK",1691
"SUB","BWN",864
"SUB","BPN",508
"SUB","BDO",359
"SUB","LOP",257
"SUB","SRG",168
"SUB","UPG",491
"SUB","JOG",164
"SUB","MDC",1039
"SUB","TRK",809
"SUB","PLW",663
"SUB","PKN",332
"SUB","BDJ",304
"SUB","PKY",365
"SUB","AMQ",1081
"SUB","KOE",767
"SUB","BTH",837
"SUB","PNK",551
"SUB","JHB",885
"SUB","KJT",321
"BDO","SIN",621
"BDO","KUL",779
"BDO","DPS",535
"BDO","SUB",359
"BDO","PKU",661
"BDO","JOG",205
"BDO","BDJ",549
"BDO","BTH",603
"BDO","JHB",648
"LOP","SIN",1096
"LOP","PER",1601
"LOP","KUL",1279
"LOP","DPS",76
"LOP","CGK",683
"LOP","SUB",257
"LOP","UPG",340
"LOP","JOG",405
"LOP","BMU",165
"LOP","KOE",513
"LOP","KJT",574
"KLO","SIN",1447
"KLO","PEK",1993
"KLO","PVG",1344
"KLO","KUL",1543
"KLO","MNL",216
"KLO","ICN",1798
"KLO","TPE",928
"KLO","NKG",1403
"KLO","CTU",1758
"KLO","XMN",931
"KLO","FOC",1000
"KLO","PUS",1674
"KLO","CEB",144
"KLO","MFM",926
"KLO","CRK",271
"KLO","DVO",385
"PKU","SIN",186
"PKU","KUL",159
"PKU","CGK",579
"PKU","SZB",184
"PKU","BDO",661
"PKU","JOG",841
"PKU","BTH",190
"PKU","KJT",675
"PLM","SIN",297
"PLM","KUL",441
"PLM","DPS",824
"PLM","CGK",260
"PLM","SOC",524
"PLM","JOG",519
"PLM","BTH",280
"PLM","PGK",112
"PLM","KJT",352
"PLM","YIA",505
"SOC","SIN",769
"SOC","KUL",944
"SOC","CGK",297
"SOC","PLM",524
"SOC","PKN",338
"SOC","TKG",414
"SOC","DJB",636
"SOC","KNO",1124
"SRG","SIN",724
"SRG","KUL",898
"SRG","DPS",350
"SRG","CGK",262
"SRG","BPN",597
"SRG","SUB",168
"SRG","PKN",308
"SRG","BDJ",388
"SRG","BTH",706
"UPG","SIN",1161
"UPG","KUL",1344
"UPG","JED",5731
"UPG","DPS",394
"UPG","CGK",889
"UPG","BPN",320
"UPG","SUB",491
"UPG","LOP",340
"UPG","JOG",654
"UPG","MDC",588
"UPG","PUM",155
"UPG","MJU",175
"UPG","BIK",1172
"UPG","TIM",1193
"UPG","DJJ",1454
"UPG","TRK",595
"UPG","GTO",454
"UPG","PLW",287
"UPG","PSJ",263
"UPG","TTE",676
"UPG","LUW",355
"UPG","KBU",263
"UPG","AMQ",595
"UPG","MKW",1040
"UPG","SOQ",847
"UPG","BUW",209
"UPG","KDI",208
"UPG","KJT",790
"TRZ","SIN",1852
"TRZ","DXB",1825
"TRZ","KUL",1670
"TRZ","MAA",183
"TRZ","CMB",260
"TRZ","DMK",1492
"TRZ","SHJ",1819
"SAH","DXB",987
"SAH","DOH",828
"SAH","NBO",1262
"SAH","CAI",1297
"SAH","ADD",579
"SAH","KWI",979
"SAH","BAH",852
"SAH","AUH",916
"SAH","JED",541
"SAH","RUH",674
"SAH","AMM",1235
"SAH","BEY",1378
"SAH","ADE",191
"SAH","JIB",280
"SAH","KRT",776
"SAH","AHB",217
"SAH","RIY",348
"SAH","ASM",354
"SAH","AXK",185
"SAH","AAY",531
"SAH","HOD",97
"SAH","GXF",306
"SAH","TAI",124
"JOG","SIN",771
"JOG","KUL",943
"JOG","DPS",330
"JOG","CGK",283
"JOG","BPN",633
"JOG","SUB",164
"JOG","BDO",205
"JOG","LOP",405
"JOG","PKU",841
"JOG","PLM",519
"JOG","UPG",654
"JOG","BDJ",423
"JOG","BTH",753
"JOG","KJT",174
"DIU","PBD",104
"PBD","BOM",273
"NOU","NRT",4332
"NOU","SYD",1230
"NOU","MEL",1668
"NOU","AKL",1155
"NOU","BNE",901
"NOU","KIX",4395
"NOU","NAN",786
"NOU","PPT",2877
"NOU","VLI",328
"NOU","WLS",1305
"TSA","PVG",420
"TSA","HND",1302
"TSA","CTU",1139
"TSA","XMN",218
"TSA","HGH",363
"TSA","TSN",1001
"TSA","WUH",597
"TSA","FOC",132
"TSA","CKG",968
"TSA","NNG",862
"TSA","GMP",916
"TSA","SHA",423
"TSA","TYN",1020
"TSA","HFE",530
"TSA","WNZ",201
"TSA","KNH",205
"TSA","TTT",162
"TSA","MZG",159
"TSA","HUN",72
"SHM","HND",283
"UKB","HND",265
"UKB","CTS",661
"UKB","KOJ",325
"UKB","YGJ",127
"UKB","SDJ",398
"UKB","OKA",736
"UKB","NGS",327
"UKB","IBR",311
"OBO","HND",529
"HKD","NRT",415
"HKD","ITM",563
"HKD","HND",433
"HKD","TPE",1606
"HKD","KIX",590
"HKD","CTS",82
"HKD","NGO",524
"HKD","XIY",1802
"KUH","HND",568
"KUH","TPE",1795
"KUH","KIX",765
"KUH","CTS",128
"MMB","HND",620
"MMB","CTS",146
"MMB","NGO",736
"SHB","HND",619
"SHB","CTS",174
"WKJ","HND",688
"WKJ","CTS",182
"UBJ","HND",495
"UBJ","ICN",365
"MBE","HND",634
"AKJ","HND",578
"AKJ","ICN",940
"AKJ","TPE",1753
"AKJ","NGO",679
"KMI","NRT",578
"KMI","ITM",305
"KMI","HND",541
"KMI","ICN",479
"KMI","TPE",777
"KMI","FUK",131
"KMI","KIX",281
"KMI","NGO",371
"KMI","OKA",454
"KKJ","HND",510
"KKJ","ICN",359
"KKJ","DLC",635
"KKJ","TAE",195
"HSG","NRT",601
"HSG","PVG",516
"HSG","HND",565
"HSG","ICN",369
"HSG","TPE",780
"HSG","PUS",160
"HSG","TAE",211
"KMJ","NRT",580
"KMJ","HKG",1263
"KMJ","ITM",295
"KMJ","HND",543
"KMJ","ICN",405
"KMJ","NGO",369
"KMJ","OKA",497
"KMJ","NKM",385
"NGS","NRT",628
"NGS","HKG",1220
"NGS","PVG",490
"NGS","ITM",342
"NGS","HND",592
"NGS","ICN",370
"NGS","KIX",323
"NGS","NGO",417
"NGS","OKA",484
"NGS","UKB",327
"NGS","IKI",58
"NGS","TSJ",100
"NGS","FUJ",65
"ASJ","NRT",803
"ASJ","ITM",553
"ASJ","HND",767
"ASJ","KIX",527
"TOY","PVG",959
"TOY","HND",163
"TOY","ICN",594
"TOY","TPE",1235
"TOY","CTS",486
"TOY","DLC",867
"NTQ","HND",197
"OKJ","PVG",741
"OKJ","HND",339
"OKJ","ICN",453
"OKJ","GUM",1620
"OKJ","TPE",1007
"OKJ","CTS",695
"OKJ","OKA",697
"OKJ","MFM",1502
"IZO","HND",387
"IZO","SDJ",482
"IZO","FSZ",302
"KCZ","NRT",411
"KCZ","ITM",132
"KCZ","HND",374
"KCZ","KIX",109
"KCZ","NKM",220
"TTJ","HND",315
"TKS","HKG",1496
"TKS","HND",309
"IWJ","HND",455
"AOJ","ITM",501
"AOJ","HND",361
"AOJ","ICN",795
"AOJ","CTS",150
"AOJ","NKM",430
"GAJ","ITM",371
"GAJ","HND",200
"GAJ","NKM",289
"AXT","ITM",425
"AXT","HND",282
"AXT","ICN",757
"AXT","CTS",231
"AXT","NGO",378
"MSJ","ITM",521
"MSJ","HND",366
"ONJ","HND",322
"SYO","HND",225
"HAC","HND",168
"OIM","HND",58
"GMP","PEK",576
"GMP","HND",733
"GMP","KIX",519
"GMP","NGO",588
"GMP","CJU",280
"GMP","PUS",203
"GMP","TSA",916
"GMP","SHA",538
"GMP","KWJ",168
"GMP","RSU",193
"GMP","HIN",185
"GMP","USN",196
"GMP","KPO",181
"ISG","NRT",1245
"ISG","HND",1209
"ISG","TPE",192
"ISG","FUK",741
"ISG","KIX",962
"ISG","NGO",1047
"ISG","OKA",251
"ISG","MMY",76
"MMY","HND",1138
"MMY","FUK",682
"MMY","OKA",176
"MMY","ISG",76
"MMY","TRA",40
"SHA","HKG",765
"SHA","PEK",668
"SHA","HND",1103
"SHA","CAN",730
"SHA","CTU",1030
"SHA","XMN",499
"SHA","SZX",750
"SHA","TSN",592
"SHA","CSX",529
"SHA","WUH",423
"SHA","KMG",1209
"SHA","FOC",377
"SHA","TAO",354
"SHA","CKG",880
"SHA","KWE",935
"SHA","NNG",1003
"SHA","MFM",786
"SHA","SHE",731
"SHA","TSA",423
"SHA","GMP",538
"SHA","TYN",670
"SHA","TNA",456
"SHA","XIY",763
"SHA","KHN",363
"SHA","CGO",491
"SHA","YNT",428
"SHA","XUZ",296
"SHA","SYX",1161
"SHA","LHW",1078
"SHA","JGS",498
"SHA","SWA",605
"SHA","LJG",1310
"SHA","HIA",221
"SHA","JIQ",754
"SHA","CIH",586
"SHA","HET",851
"SHA","BAV",904
"SHA","CGD",600
"SHA","KWL",801
"SHA","ZUH",802
"SHA","LZH",874
"SHA","LYA",573
"SHA","YIH",586
"SHA","JNG",404
"SHA","AQG",257
"SHA","FUG",348
"SHA","KOW",542
"SHA","JDZ",279
"SHA","JIU",351
"SHA","LYG",273
"SHA","LYI",315
"SHA","JJN",473
"SHA","TXN",209
"SHA","WUS",314
"SHA","WNZ",229
"SHA","YNZ",167
"SHA","NAY",654
"SHA","JUH",218
"SHA","BFJ",1002
"SHA","URC",2032
"SHA","HDG",540
"SHA","SJW",617
"SHA","NNY",525
"SHA","LCX",472
"SHA","MIG",978
"SHA","ZYI",897
"SHA","YIC",483
"SHA","WEH",417
"SHA","TLQ",1938
"SHA","LPF",1037
"SHA","PKX",637
"FNI","STN",593
"FNI","LPL",739
"FNI","LTN",602
"FNI","CRL",463
"FNI","FEZ",845
"CRL","DUB",500
"CRL","HKG",5832
"CRL","BCN",643
"CRL","MAD",789
"CRL","VIE",569
"CRL","MAN",349
"CRL","EDI",498
"CRL","GLA",524
"CRL","BUD",701
"CRL","ALC",876
"CRL","IBZ",814
"CRL","WAW",721
"CRL","MLA",1125
"CRL","SOF",1043
"CRL","BEG",832
"CRL","TLV",2005
"CRL","GOA",465
"CRL","NAP",812
"CRL","PSA",544
"CRL","TRN",392
"CRL","BLQ",518
"CRL","TSF",487
"CRL","CPH",492
"CRL","LIS",1044
"CRL","TUN",982
"CRL","LPA",1870
"CRL","PMI",758
"CRL","AGP",1050
"CRL","ZTH",1192
"CRL","RHO",1520
"CRL","SVQ",1035
"CRL","ALG",953
"CRL","WRO",544
"CRL","MRS",486
"CRL","OTP",1083
"CRL","TNG",1141
"CRL","FAO",1113
"CRL","TLS",493
"CRL","OPO",894
"CRL","KRK",676
"CRL","FUE",1795
"CRL","ACE",1758
"CRL","TFS",1899
"CRL","AGA",1564
"CRL","RAK",1451
"CRL","HRG",2225
"CRL","SSH",2203
"CRL","PFO",1774
"CRL","LEI",999
"CRL","MJV",913
"CRL","VLC",794
"CRL","BOD",457
"CRL","BIA",596
"CRL","AJA",625
"CRL","MPL",476
"CRL","CFU",1059
"CRL","CHQ",1424
"CRL","SKG",1124
"CRL","BRI",872
"CRL","SAW",1359
"CRL","NBE",1037
"CRL","MSQ",1021
"CRL","NDR",1132
"CRL","GRO",596
"CRL","SUF",983
"CRL","LJU",544
"CRL","FDF",4367
"CRL","VNO",917
"CRL","REU",662
"CRL","BZR",495
"CRL","VAR",1205
"CRL","FNI",463
"CRL","RYG",664
"CRL","WMI",709
"CRL","PUY",584
"CRL","ZAD",672
"CRL","TPS",952
"CRL","BGY",409
"CRL","CIA",713
"CRL","ESB",1546
"CRL","KIV",1136
"CRL","TGD",897
"CRL","SKP",1005
"CRL","BTS",595
"CRL","RBA",1266
"CRL","BIQ",558
"CRL","CLY",585
"CRL","SDR",622
"CRL","AHO",703
"CRL","CAG",806
"CRL","CLJ",911
"CRL","TSR",839
"CRL","VOL",1181
"CRL","SJJ",795
"CRL","IAS",1073
"CRL","BDS",937
"CRL","BNX",707
"CRL","FSC",657
"CRL","LRH",393
"CRL","RDZ",428
"CRL","CCF",510
"CRL","PGF",538
"CRL","CIY",1056
"CRL","NYO",758
"CRL","FEZ",1237
"CRL","OUD",1128
"CRL","EGC",430
"CRL","TRS",524
"CRL","AOI",631
"CRL","PDV",1127
"CRL","ZAZ",661
"CRL","PSR",721
"CRL","PEG",635
"CRL","ESU",1503
"CRL","CRA",999
"CRL","VDA",2116
"CRL","RMU",916
"WAT","MAN",216
"WAT","BHX",226
"RYG","DUB",767
"RYG","BCN",1304
"RYG","MAD",1444
"RYG","MAN",648
"RYG","STN",659
"RYG","EDI",573
"RYG","ALC",1540
"RYG","MLA",1633
"RYG","BLQ",1025
"RYG","TSF",950
"RYG","PMI",1413
"RYG","RIX",508
"RYG","AGP",1710
"RYG","RHO",1765
"RYG","TLL",493
"RYG","WRO",619
"RYG","KGS",1721
"RYG","KRK",734
"RYG","KUN",582
"RYG","CFU",1422
"RYG","CHQ",1753
"RYG","SKG",1405
"RYG","GDN",450
"RYG","VNO",634
"RYG","BZR",1152
"RYG","CRL",664
"RYG","WMI",611
"RYG","RZE",779
"RYG","PUY",1009
"RYG","ZAD",1072
"RYG","BVA",767
"RYG","BGY",947
"RYG","CIA",1216
"RYG","POZ",534
"RYG","BER",495
"WMI","DUB",1116
"WMI","BCN",1161
"WMI","MAN",953
"WMI","SNN",1232
"WMI","STN",863
"WMI","EMA",918
"WMI","EDI",994
"WMI","LPL",976
"WMI","ALC",1410
"WMI","NAP",853
"WMI","PSA",767
"WMI","BLQ",693
"WMI","TSF",605
"WMI","PMI",1231
"WMI","LBA",925
"WMI","BRS",994
"WMI","NCL",925
"WMI","EIN",653
"WMI","SVQ",1645
"WMI","AMM",1625
"WMI","WRO",186
"WMI","MRS",943
"WMI","FAO",1743
"WMI","KBP",464
"WMI","TLS",1073
"WMI","OPO",1571
"WMI","BHX",939
"WMI","BFS",1106
"WMI","TRF",614
"WMI","VLC",1343
"WMI","CHQ",1181
"WMI","SKG",831
"WMI","GDN",161
"WMI","BOJ",753
"WMI","CRL",709
"WMI","RYG",611
"WMI","BVA",830
"WMI","TPS",1078
"WMI","BGY",680
"WMI","CIA",826
"WMI","CAG",1066
"WMI","LWO",232
"WMI","FMM",553
"WMI","PIK",1040
"WMI","NYO",461
"WMI","FKB",605
"WMI","PSR",754
"WMI","RMI",689
"WMI","VDA",1715
"RZE","EWR",4377
"RZE","CDG",873
"RZE","FRA",596
"RZE","DUB",1222
"RZE","FCO",739
"RZE","MUC",477
"RZE","MAN",1057
"RZE","STN",951
"RZE","EMA",1017
"RZE","ATH",846
"RZE","WAW",149
"RZE","TLV",1413
"RZE","LTN",977
"RZE","BRS",1079
"RZE","BOJ",582
"RZE","RYG",779
"RZE","BVA",886
"RZE","PIK",1163
"PUY","LHR",801
"PUY","FRA",434
"PUY","DUB",1080
"PUY","GVA",389
"PUY","MUC",259
"PUY","MAN",933
"PUY","CGN",518
"PUY","OSL",1063
"PUY","ARN",1032
"PUY","STN",790
"PUY","EDI",1072
"PUY","LPL",952
"PUY","DME",1275
"PUY","MXP",257
"PUY","ZAG",120
"PUY","WAW",596
"PUY","HAM",628
"PUY","STR",343
